Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
65e9eefb6425c6a9550c314e,61746af564af4eb139bc1a4f,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:47.219000Z,2024-03-07T16:46:54.820000Z,,2024-03-07T16:46:55.873666Z,128.0,C232A6J3,346,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
65e9eefb3d17ab5e238edeed,552a8dd1fdf99b4e4716e81b,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:47.934000Z,2024-03-07T16:47:02.848000Z,,2024-03-07T16:47:04.727294Z,135.0,C232A6J3,1913,58,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65e9eefc45c6e38b05d3f49e,5f778d553167a12eae0e1c00,AWAITING REVIEW,Not Applicable,2024-03-07T16:45:32.043000Z,2024-03-07T16:50:24.208000Z,,2024-03-07T16:50:25.065353Z,293.0,C232A6J3,1888,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65e9eefc17a471e05ee04ab2,64491afdfd7c9850dbe34166,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:48.737000Z,2024-03-07T16:53:01.547000Z,,2024-03-07T16:53:02.207577Z,493.0,C232A6J3,800,55,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65e9eefd393ac2fc61a9b1e3,5c9224087a7067000190b119,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:45.118000Z,2024-03-07T16:48:11.125000Z,,2024-03-07T16:48:11.924279Z,207.0,C232A6J3,2727,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65e9eefd3bb7a0a0ef29d38c,5d696d1c55742f001af29220,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:49.473000Z,2024-03-07T16:50:16.965000Z,,2024-03-07T16:50:18.183769Z,328.0,C232A6J3,1892,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Due to start a new job within the next month
65e9eefdf2b48321d68c0d94,65a009f9618baa6910036765,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:50.694000Z,2024-03-07T16:48:08.109000Z,,2024-03-07T16:48:09.071402Z,198.0,C232A6J3,28,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
65e9eefea88ec48e5a824b8c,615cb147f04efc8a8c2ff1e5,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:46.176000Z,2024-03-07T16:47:50.147000Z,,2024-03-07T16:47:50.896024Z,184.0,C232A6J3,683,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65e9eefe9b3216a9fc501fda,5d20b0157e17470001e1c635,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:52.884000Z,2024-03-07T16:47:23.675000Z,,2024-03-07T16:47:24.340591Z,151.0,C232A6J3,618,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65e9eefe4fdcc272352cfc9f,58642f6cda731b0001049ad5,AWAITING REVIEW,Not Applicable,2024-03-07T16:47:26.416000Z,2024-03-07T16:49:28.396000Z,,2024-03-07T16:49:28.953970Z,122.0,C232A6J3,723,58,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65e9eeffee45af477ba37b2b,5c366fc38821900001b38b67,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:54.138000Z,2024-03-07T16:49:01.473000Z,,2024-03-07T16:49:02.563189Z,248.0,C232A6J3,2095,50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65e9eeff67382c611c6b863e,5eb12f8510e0ce205e7b25c7,AWAITING REVIEW,Not Applicable,2024-03-07T16:45:07.762000Z,2024-03-07T16:48:46.249000Z,,2024-03-07T16:48:46.914191Z,219.0,C232A6J3,1622,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
65e9ef0011da5fcc8ecc9109,63ebbb358ff6781d8dc68cdb,AWAITING REVIEW,Not Applicable,2024-03-07T16:45:04.278000Z,2024-03-07T16:48:35.835000Z,,2024-03-07T16:48:36.528405Z,212.0,C232A6J3,615,65,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
65e9ef0111b782e4b6fdbf70,65de12a7fcbc6ef9331bcc98,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:58.417000Z,2024-03-07T16:49:54.797000Z,,2024-03-07T16:49:55.769437Z,297.0,C232A6J3,25,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
65e9ef0188b0123c5b9cf85e,5fdbe8c8a6a9ed0aff1e395b,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:53.296000Z,2024-03-07T16:47:55.774000Z,,2024-03-07T16:47:56.429036Z,183.0,C232A6J3,454,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
65e9ef018860955fa7ccc543,62b182ba39468032223841bb,AWAITING REVIEW,Not Applicable,2024-03-07T16:44:57.768000Z,2024-03-07T16:48:48.452000Z,,2024-03-07T16:48:49.238468Z,231.0,C232A6J3,1149,46,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
65e9eefefbcd1b2e674cc8e1,598c4b28cceb0f0001b39675,RETURNED,Not Applicable,2024-03-07T16:44:46.226000Z,,,,,,2202,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
