Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
666337cca36c52ce5973b284,6137753896c9b6b5813a2432,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:55.190000Z,2024-06-07T16:47:17.127000Z,,2024-06-07T16:47:17.915592Z,442.0,CR9UHRS6,1698,55,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
666337cce3a0971de86a0469,5efa358d3b02ed8465b9a726,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:43.355000Z,2024-06-07T16:43:29.055000Z,,2024-06-07T16:43:29.582067Z,226.0,CR9UHRS6,2112,50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
666337ccf1dc3bde25662aa5,6382a4cdf6fc083a8c910c7a,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:40.698000Z,2024-06-07T16:47:56.881000Z,,2024-06-07T16:47:57.780732Z,497.0,CR9UHRS6,1128,45,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
666337cd1315c161f00dc135,63f0ac76a8c1914f6f163539,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:31.941000Z,2024-06-07T16:46:54.472000Z,,2024-06-07T16:46:55.115142Z,383.0,CR9UHRS6,694,63,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
666337cd3a28c2a28c4a17d2,6662cbaedf0c993cd37ffb83,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:44.532000Z,2024-06-07T16:44:57.907000Z,,2024-06-07T16:44:58.467845Z,314.0,CR9UHRS6,11,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
666337cdbc83d7b708f96405,66565d5c83886df54573f3c5,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:41.162000Z,2024-06-07T16:58:31.777000Z,,2024-06-07T16:58:32.580293Z,1131.0,CR9UHRS6,32,18,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
666337ced27c256d27ac5fda,5e36be214de4516479b48f31,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:41.972000Z,2024-06-07T16:45:18.987000Z,,2024-06-07T16:45:19.652274Z,338.0,CR9UHRS6,1498,22,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
666337ced753aa73c24e9dc9,5d8cef3c28e183001a335ab0,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:50.676000Z,2024-06-07T16:45:30.157000Z,,2024-06-07T16:45:30.680754Z,340.0,CR9UHRS6,4355,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
666337cf2a9b76cf09442975,5fd8ea198512a801831f6b85,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:52.297000Z,2024-06-07T16:44:26.508000Z,,2024-06-07T16:44:27.132098Z,275.0,CR9UHRS6,1226,39,Male,Other,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
666337cfa36c52ce5973b287,6655d6621270da3b6c8f8702,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:43.346000Z,2024-06-07T16:45:54.150000Z,,2024-06-07T16:45:56.069033Z,371.0,CR9UHRS6,38,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
666337d00eaa3979d537ebfe,54b19cadfdf99b0b3d806330,AWAITING REVIEW,Not Applicable,2024-06-07T16:44:28.074000Z,2024-06-07T16:47:32.075000Z,,2024-06-07T16:47:33.102235Z,185.0,CR9UHRS6,1705,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
666337d0655b0d3cfe0c482d,665c72ef8e6e166f13aee9f6,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:44.895000Z,2024-06-07T16:56:08.975000Z,,2024-06-07T16:56:30.936369Z,985.0,CR9UHRS6,11,26,Female,Black,Nigeria,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
666337d0a479806cb88fd4e1,661154c56eb4b12a4fd6a094,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:50.815000Z,2024-06-07T16:46:32.991000Z,,2024-06-07T16:46:33.501234Z,403.0,CR9UHRS6,59,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
666337d0e8d400bacfaa4e2e,651ac88823e71c05dbc1ff63,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:44.222000Z,2024-06-07T16:53:13.194000Z,,2024-06-07T16:55:59.702584Z,809.0,CR9UHRS6,659,55,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
666337d1175959c44bdd5901,644b8b2b8ab902554e307f27,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:49.999000Z,2024-06-07T16:44:41.038000Z,,2024-06-07T16:44:41.543956Z,292.0,CR9UHRS6,846,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
666337d1727f1ac4cc570168,62d6d87d91cf24a3c1c0f10c,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:51.862000Z,2024-06-07T16:44:01.199000Z,,2024-06-07T16:44:04.045964Z,250.0,CR9UHRS6,669,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
666337d18a8c01fb21840e04,62ce98befb7d0dbd39cc070d,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:49.067000Z,2024-06-07T16:42:41.939000Z,,2024-06-07T16:42:45.602493Z,173.0,CR9UHRS6,1192,23,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
666337d1b6ecde37bf6d5f8c,5693df018d93fe000dfa5733,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:56.408000Z,2024-06-07T16:48:28.158000Z,,2024-06-07T16:48:29.467824Z,512.0,CR9UHRS6,2504,50,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
666337d255799a7805fbf5b4,66339ad21560606e6b1f9e5a,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:55.438000Z,2024-06-07T16:48:24.358000Z,,2024-06-07T16:48:24.851098Z,509.0,CR9UHRS6,57,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
666337d256b846bedf3a4545,62db2644ab0a3a353c0dcb54,AWAITING REVIEW,Not Applicable,2024-06-07T16:45:52.849000Z,2024-06-07T16:50:31.861000Z,,2024-06-07T16:54:13.255057Z,280.0,CR9UHRS6,2280,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
666337d2573d0980fb9a057e,6651e613ea4a0dfa62f2e003,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:57.679000Z,2024-06-07T16:57:48.247000Z,,2024-06-07T16:57:49.522082Z,1071.0,CR9UHRS6,46,35,Male,Black,Nigeria,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
666337d2c31ce7d1799b4f8f,5cf58c09370a0800017d209d,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:56.924000Z,2024-06-07T16:43:51.839000Z,,2024-06-07T16:43:52.379683Z,235.0,CR9UHRS6,736,26,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
666337d352db20a3ed734681,6229dc51dff340226697778e,AWAITING REVIEW,Not Applicable,2024-06-07T16:41:10.445000Z,2024-06-07T16:52:40.582000Z,,2024-06-07T16:55:44.257411Z,691.0,CR9UHRS6,1610,59,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
666337d3d753aa73c24e9dcc,55747e4afdf99b6752df4183,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:51.180000Z,2024-06-07T16:50:40.939000Z,,2024-06-07T16:54:31.477652Z,650.0,CR9UHRS6,2216,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
666337d3e4c9d16293fecd81,664212577c09653c94741aab,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:47.685000Z,2024-06-07T16:49:01.579000Z,,2024-06-07T16:49:02.059003Z,554.0,CR9UHRS6,41,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
666337d40eaa3979d537ec04,5ae9cde00335e200019e9eed,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:04.658000Z,2024-06-07T16:48:46.308000Z,,2024-06-07T16:48:46.958681Z,522.0,CR9UHRS6,2339,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
666337d43676132ea478a72e,6606cb0cf43ba898ccdc6e78,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:54.271000Z,2024-06-07T16:47:11.192000Z,,2024-06-07T16:47:11.740148Z,437.0,CR9UHRS6,199,60,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
666337d4b6fdafcff6442969,57698d52688a5c00018d958d,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:53.814000Z,2024-06-07T16:46:07.111000Z,,2024-06-07T16:46:07.647498Z,374.0,CR9UHRS6,3059,64,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
666337d4cc36f24aaae0757f,5f58b678d49cef03d3696884,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:56.581000Z,2024-06-07T16:42:37.675000Z,,2024-06-07T16:42:45.014792Z,162.0,CR9UHRS6,1219,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
666337d5727f1ac4cc57016b,5accf2c4fa3b4e000173d11e,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:57.463000Z,2024-06-07T16:45:29.684000Z,,2024-06-07T16:45:30.802874Z,333.0,CR9UHRS6,2419,61,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
666337d666ce662c7eb2aa15,6365805113952480bdeed7b7,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:54.777000Z,2024-06-07T16:47:29.779000Z,,2024-06-07T16:47:30.429853Z,456.0,CR9UHRS6,1712,49,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
666337d66f1df23fce351e7a,59a5b35c5954130001582a40,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:50.577000Z,2024-06-07T16:43:43.521000Z,,2024-06-07T16:43:44.255399Z,233.0,CR9UHRS6,1604,33,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
666337d68c8ac060d7f9f971,61153a27f2c583ec7d0c0b0f,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:56.320000Z,2024-06-07T16:44:52.310000Z,,2024-06-07T16:44:52.859254Z,296.0,CR9UHRS6,1536,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
666337d6aceceb4ff719960c,5b0710e7a84dcf0001beee8a,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:04.376000Z,2024-06-07T16:46:47.446000Z,,2024-06-07T16:46:47.979648Z,404.0,CR9UHRS6,2135,54,Female,Mixed,Singapore,United Kingdom,United Kingdom,English,No,Part-Time
666337d77c0539238a245e88,62a727c0b6efe57fb90a5b86,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:56.541000Z,2024-06-07T16:43:58.094000Z,,2024-06-07T16:43:58.856119Z,242.0,CR9UHRS6,1670,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
666337d7a3344a3231aa4e0e,6575c4ea606a4f38b29e4e5d,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:00.246000Z,2024-06-07T16:44:15.293000Z,,2024-06-07T16:44:15.998935Z,256.0,CR9UHRS6,378,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
666337d7e8189d12c645ba01,655371cac562a3701896f9fc,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:51.888000Z,2024-06-07T16:45:31.582000Z,,2024-06-07T16:45:32.235534Z,340.0,CR9UHRS6,432,54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
666337d86d202e47666dc96b,6272f5f3d37c1c9e88c115a2,AWAITING REVIEW,Not Applicable,2024-06-07T16:46:23.027000Z,2024-06-07T17:00:07.772000Z,,2024-06-07T17:00:10.265658Z,825.0,CR9UHRS6,2322,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
666337d8c5d13d6437b21add,5dc486da84799a35fbede98d,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:52.699000Z,2024-06-07T16:44:22.998000Z,,2024-06-07T16:44:23.729361Z,271.0,CR9UHRS6,3137,47,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
666337d92800a2f5ac4e9dec,66621ce0d4f4f0e541825b4e,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:01.365000Z,2024-06-07T16:43:09.722000Z,,2024-06-07T16:43:10.368956Z,189.0,CR9UHRS6,12,18,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
666337d9886ff2dbf3000a49,6659f7b686070a60418a9b41,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:05.910000Z,2024-06-07T16:57:26.970000Z,,2024-06-07T16:57:27.890176Z,1042.0,CR9UHRS6,21,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
666337d98baba58c6fd1c01b,6658d1082b8d81c85bf3c3f0,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:56.762000Z,2024-06-07T16:46:05.839000Z,,2024-06-07T16:46:06.499023Z,370.0,CR9UHRS6,33,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
666337d9e56c2cc87923c29c,58542426733c730001a5d1f4,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:53.653000Z,2024-06-07T16:44:24.404000Z,,2024-06-07T16:44:24.910841Z,271.0,CR9UHRS6,2365,29,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
666337da2800a2f5ac4e9def,6648bbe07ce3040731739926,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:54.941000Z,2024-06-07T16:50:38.228000Z,,2024-06-07T16:54:24.604865Z,644.0,CR9UHRS6,50,20,Male,Black,Nigeria,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
666337da2c86dcbe523da4ad,62779d95881329faf37ad653,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:00.216000Z,2024-06-07T16:48:35.439000Z,,2024-06-07T16:48:35.946191Z,516.0,CR9UHRS6,1267,42,Male,White,Italy,United Kingdom,United Kingdom,English,No,Full-Time
666337da40abb571bd97b6ef,660ff815941e8d98bba929b5,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:01.653000Z,2024-06-07T16:46:02.189000Z,,2024-06-07T16:46:03.089213Z,361.0,CR9UHRS6,15,37,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
666337dad61288004c5fbd4f,602a2911a73ba046955f6c58,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:02.222000Z,2024-06-07T16:46:09.220000Z,,2024-06-07T16:46:09.692616Z,367.0,CR9UHRS6,2296,55,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
666337db2234aecfa5245e4a,5ca5fb084f3e9d0015440d1d,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:03.402000Z,2024-06-07T16:46:19.748000Z,,2024-06-07T16:46:20.250741Z,377.0,CR9UHRS6,2376,45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
666337db73a579ba9a2d27f4,5ed52e37266235094a3abcf4,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:04.250000Z,2024-06-07T16:44:52.591000Z,,2024-06-07T16:44:53.746385Z,289.0,CR9UHRS6,766,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
666337dc6d202e47666dc96e,604d5e61486bd0622d2102c0,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:01.166000Z,2024-06-07T16:43:59.812000Z,,2024-06-07T16:44:00.469898Z,239.0,CR9UHRS6,1363,24,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
666337ddb6ecde37bf6d5f92,60bbdb37286980cc3ba6f309,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:57.161000Z,2024-06-07T16:45:43.139000Z,,2024-06-07T16:45:44.093528Z,346.0,CR9UHRS6,1436,49,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
666337dde6dd32b143ac404c,5f11eb333c6e2c0df5b92270,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:01.352000Z,2024-06-07T16:45:32.130000Z,,2024-06-07T16:45:32.694953Z,331.0,CR9UHRS6,1385,23,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
666337de420e291994715f1a,5e64af9a8bd03f21ff4a869c,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:10.077000Z,2024-06-07T16:46:01.287000Z,,2024-06-07T16:46:01.739041Z,352.0,CR9UHRS6,1330,47,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
666337df175959c44bdd5907,5b5ecd4b7757ed000198d434,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:04.197000Z,2024-06-07T16:44:52.132000Z,,2024-06-07T16:44:52.763141Z,288.0,CR9UHRS6,2333,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
666337df65354d8eeb8c3a7b,645e967fad9bc8bdc1a16ac0,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:08.093000Z,2024-06-07T16:46:14.462000Z,,2024-06-07T16:46:15.090947Z,367.0,CR9UHRS6,778,63,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
666337df8c8ac060d7f9f979,5c8ba607c5366c0001d022cb,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:07.776000Z,2024-06-07T16:48:30.955000Z,,2024-06-07T16:48:31.470797Z,504.0,CR9UHRS6,2829,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
666337dfa93ec63c307271ba,57dc590ddcda780001a0e157,AWAITING REVIEW,Not Applicable,2024-06-07T16:39:59.885000Z,2024-06-07T16:45:10.140000Z,,2024-06-07T16:45:10.694787Z,311.0,CR9UHRS6,1983,66,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
666337e0048bd2f2c55ac855,664f7e5bbe54e083251e2950,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:21.804000Z,2024-06-07T16:46:45.586000Z,,2024-06-07T16:46:46.414307Z,384.0,CR9UHRS6,46,44,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
666337e065e9ecaa09f32115,60886f033e4f5c214da0c898,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:06.676000Z,2024-06-07T16:45:08.103000Z,,2024-06-07T16:45:08.558856Z,302.0,CR9UHRS6,1814,48,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
666337e068669787edea0ac5,57a0d81d81f331000139d989,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:06.957000Z,2024-06-07T16:44:14.262000Z,,2024-06-07T16:44:14.980869Z,248.0,CR9UHRS6,2583,36,Male,DATA_EXPIRED,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
666337e079a787f4c40c951e,665d57604e284e86212940fc,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:04.394000Z,2024-06-07T16:45:10.887000Z,,2024-06-07T16:45:11.497908Z,307.0,CR9UHRS6,16,34,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
666337e11f2946a51b04d042,5ea02e5c3fb6e6000a30693b,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:44.183000Z,2024-06-07T16:47:34.953000Z,,2024-06-07T16:47:36.482706Z,411.0,CR9UHRS6,1757,75,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
666337e189b497600a3a4644,63d196c147d1f420690e5b87,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:12.368000Z,2024-06-07T16:44:39.256000Z,,2024-06-07T16:44:39.776268Z,267.0,CR9UHRS6,1359,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
666337e1b13a6880e9b2aa14,5cf91e29355edf001972c156,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:04.797000Z,2024-06-07T16:44:20.047000Z,,2024-06-07T16:44:21.203231Z,256.0,CR9UHRS6,1138,45,Female,White,Uruguay,United Kingdom,United Kingdom,Spanish,No,Full-Time
666337e255799a7805fbf5b9,5781511fad1a6c00014658b7,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:32.529000Z,2024-06-07T16:44:16.435000Z,,2024-06-07T16:44:17.099970Z,224.0,CR9UHRS6,1080,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
666337e2f1dc3bde25662aae,5c2f587f70d93a000122ac27,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:07.353000Z,2024-06-07T16:44:32.333000Z,,2024-06-07T16:44:33.936679Z,265.0,CR9UHRS6,1768,65,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
666337e32e7687ac59af51ac,63469c570cfe46f801523b66,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:10.360000Z,2024-06-07T16:49:09.662000Z,,2024-06-07T16:49:11.129558Z,540.0,CR9UHRS6,823,36,Female,Asian,Hong Kong,United Kingdom,United Kingdom,English,No,Full-Time
666337e4163c9fe945e441b2,66320c3fd918f178605a74f8,RETURNED,Not Applicable,2024-06-07T16:40:04.420000Z,2024-06-07T16:50:07.123000Z,,2024-06-07T16:52:55.665756Z,,CR9UHRS6,128,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
666337e51c75b5883451ee2d,63fe98ea93bf1443cf646971,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:22.383000Z,2024-06-07T16:46:46.594000Z,,2024-06-07T16:46:47.054181Z,385.0,CR9UHRS6,252,52,Female,White,Iran,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
666337e51ef30931ee4bd35a,6084591a9ee6c37c14e460b8,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:36.722000Z,2024-06-07T16:47:40.575000Z,,2024-06-07T16:47:41.124946Z,424.0,CR9UHRS6,215,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
666337e5d5377b4385840dff,5eea1be10e95520beb9fa654,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:41.968000Z,2024-06-07T16:44:01.476000Z,,2024-06-07T16:44:02.158376Z,200.0,CR9UHRS6,2483,55,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
666337e6886ff2dbf3000a52,60ce1bb05ba62827bfaa0ad3,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:11.298000Z,2024-06-07T16:44:43.008000Z,,2024-06-07T16:44:43.512379Z,272.0,CR9UHRS6,274,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
666337e7020c92998e11da70,5e975a7a85549c0ac755a1bb,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:16.850000Z,2024-06-07T16:45:20.751000Z,,2024-06-07T16:45:21.413196Z,304.0,CR9UHRS6,1542,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
666337e716f2880b7c11daa3,63dfc2c8d2a0118a9552a5ac,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:20.019000Z,2024-06-07T16:47:48.374000Z,,2024-06-07T16:47:48.886366Z,449.0,CR9UHRS6,1011,79,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
666337e78511d3871b06767b,56bbad070b36c4000b4d4ef9,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:13.146000Z,2024-06-07T16:44:27.677000Z,,2024-06-07T16:44:28.200100Z,255.0,CR9UHRS6,3585,51,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
666337e7ae179dd5ebd09376,664f447336e82cfdd5232880,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:36.666000Z,2024-06-07T16:45:01.662000Z,,2024-06-07T16:45:02.152314Z,265.0,CR9UHRS6,32,22,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
666337e80eaa3979d537ec0e,665236384ac94a66829d3d3a,AWAITING REVIEW,Not Applicable,2024-06-07T16:45:20.725000Z,2024-06-07T16:50:33.701000Z,,2024-06-07T16:54:15.729544Z,313.0,CR9UHRS6,16,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
666337e87f2c7219d90c9499,58bef6fd31de840001e84ba0,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:12.180000Z,2024-06-07T16:46:50.790000Z,,2024-06-07T16:46:52.243502Z,399.0,CR9UHRS6,1149,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
666337e8b092b21cb219965d,5c852c65f8e57d00158a12ca,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:17.887000Z,2024-06-07T16:45:01.949000Z,,2024-06-07T16:45:02.695622Z,285.0,CR9UHRS6,1917,67,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
666337e93a9f49a2dd23c265,6396044f6ae489bb820c67a5,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:13.321000Z,2024-06-07T16:54:37.852000Z,,2024-06-07T16:56:23.058941Z,865.0,CR9UHRS6,1480,58,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
666337e950f38a65aa45b9cd,66572a42c42be82e0e65122c,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:15.185000Z,2024-06-07T16:46:11.475000Z,,2024-06-07T16:46:12.334834Z,357.0,CR9UHRS6,25,20,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
666337e9ae179dd5ebd0937a,5f9802a1306ea3045e8c0b43,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:12.853000Z,2024-06-07T16:46:34.367000Z,,2024-06-07T16:46:34.855500Z,382.0,CR9UHRS6,2490,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
666337ea455dede9a451eee8,5cba676b16ab74001672d70f,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:17.287000Z,2024-06-07T17:03:51.460000Z,,2024-06-07T17:03:52.671561Z,1415.0,CR9UHRS6,807,39,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
666337ea73c07122976672f8,63d96ff56b577f6ac10e5f6c,AWAITING REVIEW,Not Applicable,2024-06-07T16:40:19.604000Z,2024-06-07T16:46:34.474000Z,,2024-06-07T16:46:35.787326Z,375.0,CR9UHRS6,573,21,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
